readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status
2025-09-18 19:31:13,137,0.06,218.75,0.09,0.26,219.28,223.53,213.43,383.49,378.45,374.75,378.9,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.04,0,173,,1,4.0,87.0,0,2025-09-18 19:31:13,0,1,0
2025-09-18 19:31:58,137,0.06,218.8,0.09,0.26,218.94,223.5,213.95,383.17,378.87,374.9,378.98,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,4.1,88.1,0,2025-09-18 19:31:58,0,1,0
2025-09-18 19:32:43,137,0.06,218.75,0.09,0.26,219.21,223.83,213.21,383.69,378.52,374.5,378.9,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,4.1,88.8,0,2025-09-18 19:32:43,0,1,0
2025-09-18 19:33:28,137,0.06,217.11,0.09,0.26,217.01,222.85,211.36,381.04,376.08,371.09,376.07,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.05,0,173,,1,4.2,89.3,0,2025-09-18 19:33:28,0,1,0
2025-09-18 19:34:13,137,0.06,217.98,0.09,0.26,217.77,222.31,214.38,380.67,378.1,373.9,377.56,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,4.2,89.6,0,2025-09-18 19:34:13,0,1,0
2025-09-18 19:34:58,137,0.06,217.9,0.09,0.26,217.37,222.43,213.91,381.03,377.91,373.53,377.49,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,173,,1,4.6,89.9,0,2025-09-18 19:34:58,0,1,0
2025-09-18 19:35:43,137,0.06,217.44,0.09,0.26,217.23,220.99,214.1,379.51,376.81,373.55,376.63,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,173,,1,4.7,90.2,0,2025-09-18 19:35:43,0,1,0
2025-09-18 19:36:28,137,0.06,217.31,0.09,0.26,216.26,220.6,215.07,378.34,377.62,373.74,376.62,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,173,,1,4.7,90.3,0,2025-09-18 19:36:28,0,1,0
2025-09-18 19:37:13,137,0.06,219.24,0.09,0.26,217.87,221.73,218.18,380.66,380.91,377.65,379.74,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,173,,1,4.7,90.5,0,2025-09-18 19:37:13,0,1,0
2025-09-18 19:37:58,137,0.06,219.37,0.09,0.26,217.97,220.05,220.1,379.41,381.03,379.29,379.91,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.03,0,173,,1,4.8,90.7,0,2025-09-18 19:37:58,0,1,0
2025-09-18 19:38:43,137,0.06,219.05,0.09,0.26,216.5,219.54,220.9,377.83,381.4,378.98,379.4,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.03,0,173,,1,4.8,90.7,0,2025-09-18 19:38:43,0,1,0
2025-09-18 19:39:28,137,3.25,217.56,5.84,17.52,213.52,218.86,220.29,374.46,380.32,375.71,376.86,7.1,5.32,5.09,,,,1.98,,,,3.82,,,,0.85,0.91,0.82,0.81,50.05,0,173,,1,,,1,2025-09-18 19:39:28,1,0,1
2025-09-18 19:40:13,137,3.26,217.51,5.89,17.67,213.76,219.86,218.82,375.62,379.95,374.67,376.75,7.12,5.44,5.11,,,,1.98,,,,3.84,,,,0.84,0.91,0.82,0.8,50.03,0,173,,1,4.8,89.2,0,2025-09-18 19:40:13,1,0,0
2025-09-18 19:40:58,137,3.27,217.29,5.91,17.72,212.76,220.17,219.02,374.88,380.24,373.99,376.37,7.1,5.49,5.14,,,,1.97,,,,3.83,,,,0.85,0.91,0.82,0.8,50.03,0,173,,1,4.7,86.1,0,2025-09-18 19:40:58,1,0,0
2025-09-18 19:41:43,138,3.27,216.85,5.9,17.7,212.93,220.52,217.09,375.16,378.79,372.36,375.44,7.11,5.48,5.11,,,,1.95,,,,3.84,,,,0.84,0.92,0.82,0.8,50.01,0,173,,1,4.7,82.1,0,2025-09-18 19:41:43,1,0,0
2025-09-18 19:42:28,138,3.27,217.43,5.91,17.72,212.49,221.55,218.24,375.92,380.87,373.03,376.43,7.1,5.52,5.1,,,,1.97,,,,3.85,,,,0.85,0.92,0.82,0.8,50.01,0,173,,1,4.2,77.9,0,2025-09-18 19:42:28,1,0,0
2025-09-18 19:43:13,138,3.24,217.4,5.85,17.54,212.89,221.54,217.77,376.25,380.46,372.97,376.68,7.02,5.45,5.08,,,,1.97,,,,3.81,,,,0.84,0.91,0.82,0.79,50.0,0,173,,1,4.1,74.1,0,2025-09-18 19:43:13,1,0,0
2025-09-18 19:43:58,138,3.23,217.52,5.85,17.6,213.14,221.82,217.6,376.71,380.55,373.04,376.77,7.09,5.45,5.06,,,,1.96,,,,3.81,,,,,,1.0,,50.01,0,173,,1,4.0,70.0,0,2025-09-18 19:43:58,1,0,0
2025-09-18 19:44:43,138,0.06,218.97,0.09,0.26,216.56,222.04,218.31,379.85,381.51,376.7,379.3,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.03,0,173,,1,3.9,67.4,0,2025-09-18 19:44:43,0,1,0
2025-09-18 19:45:28,138,0.06,218.45,0.09,0.26,215.83,221.38,218.15,378.65,380.65,375.84,378.38,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,3.9,69.5,0,2025-09-18 19:45:28,0,1,0
2025-09-18 19:46:13,138,0.06,218.67,0.09,0.26,216.29,221.9,217.83,379.49,380.82,375.96,378.76,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,3.5,73.3,0,2025-09-18 19:46:13,0,1,0
2025-09-18 19:46:58,138,0.06,219.26,0.09,0.26,216.75,221.96,219.08,379.94,381.95,377.44,379.78,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,3.9,75.8,0,2025-09-18 19:46:58,0,1,0
2025-09-18 19:47:43,138,0.06,218.92,0.09,0.26,214.4,222.62,219.79,378.46,383.14,375.99,379.2,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,173,,1,3.9,77.2,0,2025-09-18 19:47:43,0,1,0
2025-09-18 19:48:28,138,0.06,219.33,0.09,0.26,214.16,223.58,220.26,379.12,384.02,376.01,379.67,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,3.9,78.1,0,2025-09-18 19:48:28,0,1,0
2025-09-18 19:49:13,138,0.06,219.01,0.09,0.26,213.45,223.61,219.97,378.54,384.16,375.37,379.35,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,173,,1,3.9,79.0,0,2025-09-18 19:49:13,0,1,0
2025-09-18 19:49:58,138,0.06,219.01,0.09,0.26,213.71,223.84,219.48,378.96,383.93,375.16,379.35,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,3.9,80.0,0,2025-09-18 19:49:58,0,1,0
2025-09-18 19:50:43,138,0.06,218.75,0.09,0.26,213.53,222.67,220.05,377.79,383.41,375.7,379.07,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,173,,1,4.0,81.2,0,2025-09-18 19:50:43,0,1,0
2025-09-18 19:51:28,138,0.06,219.06,0.09,0.26,213.81,222.64,220.73,378.0,383.97,376.34,379.44,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,173,,1,4.0,82.4,0,2025-09-18 19:51:28,0,1,0
2025-09-18 19:52:13,138,0.06,217.58,0.09,0.26,213.17,220.99,218.59,376.01,380.69,373.93,376.88,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.04,0,173,,1,4.0,83.6,0,2025-09-18 19:52:13,0,1,0
2025-09-18 19:52:58,138,0.06,218.07,0.09,0.26,214.48,220.81,218.92,376.99,380.82,375.34,377.72,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,4.1,85.0,0,2025-09-18 19:52:58,0,1,0
2025-09-18 19:53:43,138,0.06,217.71,0.08,0.25,214.74,218.5,219.88,375.2,379.65,376.4,377.08,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.03,0,173,,1,4.1,87.0,0,2025-09-18 19:53:43,0,1,0
2025-09-18 19:54:28,138,0.06,217.51,0.09,0.26,213.61,218.9,220.03,374.57,380.12,375.56,376.75,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,4.2,88.6,0,2025-09-18 19:54:28,0,1,0
2025-09-18 19:55:13,138,0.06,218.84,0.09,0.26,216.59,221.12,218.8,379.07,380.98,377.06,379.04,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,4.2,89.5,0,2025-09-18 19:55:13,0,1,0
2025-09-18 19:55:58,138,0.06,219.33,0.09,0.26,216.77,223.49,217.74,381.29,382.13,376.3,379.91,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,173,,1,4.7,90.2,0,2025-09-18 19:55:58,0,1,0
2025-09-18 19:56:43,138,0.06,219.25,0.09,0.26,216.17,223.48,218.09,380.77,382.42,376.08,379.76,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,4.7,90.7,0,2025-09-18 19:56:43,0,1,0
2025-09-18 19:57:28,138,0.06,219.0,0.09,0.26,216.89,223.17,216.78,381.25,381.06,375.67,379.33,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,4.8,91.1,0,2025-09-18 19:57:28,0,1,0
2025-09-18 19:58:13,138,0.06,219.38,0.09,0.26,216.29,223.16,218.69,380.59,382.66,376.71,379.99,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,4.8,91.3,0,2025-09-18 19:58:13,0,1,0
2025-09-18 19:58:58,138,3.23,218.41,5.84,17.51,213.37,223.23,218.64,378.14,382.68,374.14,378.32,6.96,5.45,5.11,,,,2.0,,,,3.81,,,,0.84,0.91,0.82,0.78,50.01,0,173,,1,4.8,91.4,0,2025-09-18 19:58:58,1,0,0
2025-09-18 19:59:43,138,3.25,218.91,5.87,17.6,213.57,224.35,218.82,379.29,383.81,374.47,379.19,7.0,5.5,5.1,,,,2.01,,,,3.85,,,,0.84,0.92,0.82,0.78,50.04,0,173,,1,4.8,90.5,0,2025-09-18 19:59:43,1,0,0
2025-09-18 20:00:28,138,3.26,219.94,5.87,17.61,216.06,224.79,217.93,381.31,384.44,377.12,380.95,6.99,5.48,5.13,,,,2.02,,,,3.86,,,,0.84,0.91,0.81,0.78,50.05,0,173,,1,4.8,87.9,0,2025-09-18 20:00:28,1,0,0
2025-09-18 20:01:13,138,3.25,219.65,5.86,17.58,214.53,224.99,219.27,380.81,384.76,375.82,380.46,6.93,5.48,5.17,,,,2.02,,,,3.86,,,,0.83,0.92,0.82,0.77,50.05,0,173,,1,4.7,84.9,1,2025-09-18 20:01:13,1,0,1
2025-09-18 20:01:58,138,3.25,218.46,5.88,17.64,212.55,224.6,218.23,378.63,383.52,373.3,378.44,6.95,5.52,5.17,,,,1.98,,,,3.85,,,,0.84,0.92,0.82,0.77,50.02,0,173,,1,4.7,81.2,0,2025-09-18 20:01:58,1,0,0
2025-09-18 20:02:43,138,3.26,218.91,5.88,17.64,214.12,224.09,218.52,379.53,383.32,374.68,379.18,7.04,5.52,5.07,,,,2.0,,,,3.84,,,,0.84,0.92,0.81,0.78,50.01,0,173,,1,4.2,77.8,0,2025-09-18 20:02:43,1,0,0
2025-09-18 20:03:28,138,3.25,218.54,5.87,17.61,213.98,223.84,217.81,379.2,382.49,373.95,378.54,6.98,5.49,5.14,,,,1.99,,,,3.84,,,,0.84,0.92,0.82,0.78,50.01,0,173,,1,4.1,75.1,0,2025-09-18 20:03:28,1,0,0
2025-09-18 20:04:13,138,3.24,218.54,5.86,17.59,213.86,224.04,217.73,379.27,382.6,373.77,378.55,6.98,5.52,5.09,,,,2.0,,,,3.84,,,,0.84,0.92,0.81,0.78,49.98,0,174,,1,4.0,72.7,0,2025-09-18 20:04:13,1,0,0
2025-09-18 20:04:58,138,0.06,219.96,0.09,0.26,216.47,224.61,218.79,382.01,384.01,376.95,380.99,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,174,,1,3.9,70.8,0,2025-09-18 20:04:58,0,1,0
2025-09-18 20:05:43,138,0.06,220.29,0.09,0.26,216.66,225.14,219.06,382.63,384.7,377.35,381.56,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,174,,1,3.5,71.3,0,2025-09-18 20:05:43,0,1,0
2025-09-18 20:06:28,138,0.06,220.39,0.09,0.26,215.89,224.85,220.42,381.72,385.62,377.86,381.73,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.03,0,174,,1,3.4,72.8,0,2025-09-18 20:06:28,0,1,0
2025-09-18 20:07:13,138,0.06,220.58,0.09,0.26,216.05,225.06,220.64,382.04,385.99,378.19,382.07,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,174,,1,3.4,75.6,0,2025-09-18 20:07:13,0,1,0
2025-09-18 20:07:58,138,0.06,220.29,0.09,0.26,214.31,225.65,220.91,381.06,386.74,376.93,381.57,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,174,,1,3.4,78.8,0,2025-09-18 20:07:58,0,1,0
2025-09-18 20:08:43,138,0.06,219.67,0.09,0.26,213.8,223.77,221.45,378.98,385.4,377.16,380.51,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,174,,1,3.9,80.9,0,2025-09-18 20:08:43,0,1,0
2025-09-18 20:09:28,138,0.06,219.51,0.09,0.26,214.21,224.13,220.2,379.65,384.81,376.22,380.22,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,174,,1,3.9,82.1,0,2025-09-18 20:09:28,0,1,0
2025-09-18 20:10:13,138,0.06,219.66,0.09,0.26,214.92,224.47,219.59,380.55,384.57,376.3,380.48,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,174,,1,3.9,83.0,0,2025-09-18 20:10:13,0,1,0
2025-09-18 20:10:58,138,0.06,219.63,0.09,0.26,214.33,224.96,219.6,380.47,385.01,375.8,380.43,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,174,,1,3.9,84.0,0,2025-09-18 20:10:58,0,1,0
2025-09-18 20:11:43,138,0.06,221.23,0.09,0.26,218.09,225.93,219.57,384.72,385.85,379.02,383.19,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,174,,1,4.0,84.9,0,2025-09-18 20:11:43,0,1,0
2025-09-18 20:12:28,138,0.06,221.44,0.09,0.26,219.42,225.84,219.05,385.62,385.39,379.54,383.54,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,174,,1,4.0,85.9,0,2025-09-18 20:12:28,0,1,0
2025-09-18 20:13:13,138,0.06,220.44,0.09,0.26,219.76,224.68,216.89,384.9,382.43,378.15,381.83,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,174,,1,4.1,86.9,0,2025-09-18 20:13:13,0,1,0
2025-09-18 20:13:58,138,0.06,220.06,0.09,0.26,218.73,224.44,216.6,384.15,382.2,377.13,381.16,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,174,,1,4.1,87.7,0,2025-09-18 20:13:58,0,1,0
2025-09-18 20:14:43,138,0.06,220.87,0.09,0.26,218.05,225.18,219.47,383.79,385.05,378.86,382.57,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,174,,1,4.2,88.4,0,2025-09-18 20:14:43,0,1,0
2025-09-18 20:15:28,138,0.06,220.69,0.09,0.26,217.83,224.6,219.63,383.17,384.17,378.38,382.06,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,174,,1,4.2,88.8,0,2025-09-18 20:15:28,0,1,0
2025-09-18 20:16:13,138,0.06,220.57,0.09,0.26,218.01,224.95,218.74,383.64,384.19,378.21,382.01,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,174,,1,4.2,89.2,0,2025-09-18 20:16:13,0,1,0
2025-09-18 20:16:58,138,0.06,221.55,0.09,0.26,218.43,226.42,219.8,385.27,386.45,379.52,383.75,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,174,,1,4.7,89.6,0,2025-09-18 20:16:58,0,1,0
2025-09-18 20:17:43,138,0.06,221.57,0.09,0.26,218.19,226.1,220.36,384.85,386.71,379.81,383.79,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,174,,1,4.7,90.1,0,2025-09-18 20:17:43,0,1,0
2025-09-18 20:18:28,138,0.06,222.93,0.09,0.26,220.61,226.96,221.22,387.62,388.15,382.64,386.11,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,174,,1,4.7,90.4,0,2025-09-18 20:18:28,0,1,0
2025-09-18 20:19:13,138,0.06,223.47,0.09,0.27,221.03,227.46,221.92,388.42,389.18,383.61,386.96,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,174,,1,4.8,90.7,0,2025-09-18 20:19:13,0,1,0
2025-09-18 20:19:58,138,0.06,223.16,0.09,0.26,220.74,226.22,222.53,387.09,388.63,383.88,386.54,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,174,,1,4.8,90.9,0,2025-09-18 20:19:58,0,1,0
2025-09-18 20:20:43,138,0.06,223.68,0.09,0.26,222.63,226.26,222.16,388.75,388.35,385.2,387.43,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,174,,1,4.8,91.0,0,2025-09-18 20:20:43,0,1,0
2025-09-18 20:21:28,138,3.2,222.44,5.76,17.28,219.95,225.65,221.72,385.91,387.44,382.5,385.28,6.91,5.43,4.94,,,,2.08,,,,3.85,,,,0.83,0.91,0.79,0.77,49.99,0,174,,1,4.9,91.2,0,2025-09-18 20:21:28,1,0,0
2025-09-18 20:22:13,138,3.26,222.01,5.85,17.55,219.54,225.16,221.49,384.99,386.81,381.81,384.54,6.96,5.48,5.11,,,,2.08,,,,3.89,,,,0.83,0.91,0.8,0.78,49.95,0,174,,1,4.9,90.4,0,2025-09-18 20:22:13,1,0,0
2025-09-18 20:22:58,138,3.26,222.22,5.85,17.51,219.12,226.12,221.42,385.61,387.59,381.52,384.9,6.99,5.51,5.01,,,,2.07,,,,3.9,,,,0.83,0.91,0.79,0.77,49.96,0,174,,1,,,1,2025-09-18 20:22:58,1,0,1
2025-09-18 20:23:43,138,3.25,221.86,5.84,17.53,219.5,226.47,219.6,386.24,386.32,380.27,384.28,7.04,5.52,4.96,,,,2.05,,,,3.89,,,,0.83,0.92,0.79,0.78,49.96,0,174,,1,4.8,83.3,0,2025-09-18 20:23:43,1,0,0
2025-09-18 20:24:28,138,3.25,221.76,5.84,17.55,219.27,226.33,219.68,385.92,386.27,380.14,384.11,7.07,5.51,4.96,,,,2.06,,,,3.88,,,,0.83,0.91,0.79,0.78,49.98,0,174,,1,4.7,78.7,0,2025-09-18 20:24:28,1,0,0
2025-09-18 20:25:13,138,3.24,221.88,5.82,17.45,219.62,226.0,220.01,385.93,386.27,380.73,384.31,7.01,5.48,4.96,,,,2.07,,,,3.87,,,,0.83,0.91,0.79,0.78,49.97,0,174,,1,4.2,75.4,0,2025-09-18 20:25:13,1,0,0
2025-09-18 20:25:58,138,3.23,222.13,5.81,17.43,220.42,225.56,220.4,386.24,386.22,381.76,384.74,7.04,5.47,4.91,,,,2.07,,,,3.86,,,,0.83,0.91,0.79,0.78,49.99,0,174,,1,4.1,71.3,0,2025-09-18 20:25:58,1,0,0
2025-09-18 20:26:43,138,0.06,223.07,0.09,0.27,221.02,227.59,220.82,388.43,388.3,382.43,386.38,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,174,,1,4.0,67.6,0,2025-09-18 20:26:43,0,1,0
2025-09-18 20:27:28,138,0.06,223.05,0.09,0.27,221.04,227.66,220.44,388.6,388.08,382.41,386.4,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,174,,1,3.9,67.2,0,2025-09-18 20:27:28,0,1,0
2025-09-18 20:28:13,138,0.06,222.54,0.09,0.27,220.55,227.34,219.72,387.9,387.18,381.29,385.46,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,174,,1,3.5,69.9,0,2025-09-18 20:28:13,0,1,0
2025-09-18 20:28:58,138,0.06,222.89,0.09,0.27,219.99,227.44,221.24,387.5,388.58,382.12,386.07,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,174,,1,3.5,72.6,0,2025-09-18 20:28:58,0,1,0
2025-09-18 20:29:43,138,0.06,222.67,0.09,0.27,219.57,227.13,221.3,386.87,388.34,381.87,385.73,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,174,,1,3.9,74.8,0,2025-09-18 20:29:43,0,1,0
2025-09-18 20:30:28,138,0.06,222.83,0.09,0.26,221.13,226.5,220.86,387.67,387.44,382.77,385.96,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,174,,1,3.9,76.3,0,2025-09-18 20:30:28,0,1,0
2025-09-18 20:31:13,138,0.06,223.35,0.09,0.26,220.89,226.93,222.23,387.84,388.99,383.75,386.86,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,174,,1,3.9,77.4,0,2025-09-18 20:31:13,0,1,0
2025-09-18 20:31:58,138,0.06,223.35,0.09,0.27,220.76,226.77,222.52,387.58,389.1,383.89,386.86,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,174,,1,3.9,78.4,0,2025-09-18 20:31:58,0,1,0
2025-09-18 20:32:43,138,0.06,223.3,0.09,0.26,221.46,226.42,222.03,387.88,388.38,384.07,386.78,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,174,,1,3.9,79.5,0,2025-09-18 20:32:43,0,1,0
2025-09-18 20:33:28,138,0.06,221.84,0.09,0.26,219.3,225.06,221.16,384.84,386.44,381.45,384.24,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.93,0,174,,1,3.9,80.8,0,2025-09-18 20:33:28,0,1,0
2025-09-18 20:34:13,138,0.06,222.08,0.09,0.26,219.96,225.66,220.63,386.02,386.45,381.61,384.69,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,174,,1,4.0,82.1,0,2025-09-18 20:34:13,0,1,0
2025-09-18 20:34:58,138,0.06,221.98,0.09,0.26,221.11,225.14,219.68,386.47,385.52,381.68,384.45,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,174,,1,4.0,83.4,0,2025-09-18 20:34:58,0,1,0
2025-09-18 20:35:43,138,0.06,221.46,0.09,0.26,220.99,225.28,218.45,386.36,384.13,380.27,383.59,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,174,,1,4.0,84.7,0,2025-09-18 20:35:43,0,1,0
2025-09-18 20:36:28,138,0.06,221.66,0.09,0.26,221.37,225.22,218.39,386.76,384.19,381.19,384.12,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,174,,1,4.1,85.7,0,2025-09-18 20:36:28,0,1,0
2025-09-18 20:37:13,138,0.06,222.79,0.09,0.26,223.34,226.75,218.27,389.79,385.42,382.45,385.89,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,174,,1,4.1,86.6,0,2025-09-18 20:37:13,0,1,0
2025-09-18 20:37:58,138,0.06,223.28,0.09,0.26,222.57,226.73,220.54,389.11,387.36,383.75,386.74,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.9,0,174,,1,4.2,87.4,0,2025-09-18 20:37:58,0,1,0
2025-09-18 20:38:43,138,0.06,223.18,0.09,0.26,221.76,226.05,221.72,387.82,387.79,384.06,386.56,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.9,0,174,,1,4.2,88.0,0,2025-09-18 20:38:43,0,1,0
2025-09-18 20:39:28,138,0.06,223.32,0.09,0.26,223.02,225.45,221.48,388.39,387.06,384.95,386.8,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.9,0,174,,1,4.2,88.5,0,2025-09-18 20:39:28,0,1,0
2025-09-18 20:40:13,138,0.06,223.16,0.09,0.26,223.03,225.8,220.64,388.7,386.64,384.23,386.52,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.91,0,174,,1,4.7,88.9,0,2025-09-18 20:40:13,0,1,0
2025-09-18 20:40:58,138,0.06,223.12,0.09,0.26,223.17,225.67,220.69,388.63,386.45,384.29,386.46,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.89,0,174,,1,4.7,89.2,0,2025-09-18 20:40:58,0,1,0
2025-09-18 20:41:43,138,0.06,223.03,0.09,0.26,222.97,225.24,220.89,388.16,386.37,384.4,386.31,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.89,0,174,,1,4.7,89.6,0,2025-09-18 20:41:43,0,1,0
2025-09-18 20:42:28,138,0.06,223.35,0.09,0.26,222.23,225.8,222.04,387.98,387.85,384.72,386.85,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.91,0,174,,1,4.8,89.8,0,2025-09-18 20:42:28,0,1,0
2025-09-18 20:43:13,138,0.06,222.87,0.09,0.26,222.2,225.32,220.86,387.77,386.46,383.85,386.03,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.89,0,174,,1,4.8,90.1,0,2025-09-18 20:43:13,0,1,0
2025-09-18 20:43:58,138,3.19,221.96,5.77,17.3,220.83,224.92,220.13,386.04,385.43,381.88,384.4,6.95,5.4,4.96,,,,2.06,,,,3.86,,,,0.82,0.91,0.78,0.76,49.88,0,174,,1,4.8,90.3,0,2025-09-18 20:43:58,1,0,0
