readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,df2_time,Temperature (°C),Humidity (%),Door Status,compressor_on,heater_on
2025-09-18 18:57:28,360.0,2.5,215.67,5.14,15.41,218.92,216.93,211.17,377.46,370.76,372.49,373.57,6.88,4.86,3.67,,,,2.04,,,,3.34,,,,0.73,0.86,0.6,0.74,49.88,0,515,,1,2025-09-18 18:57:28,-16.2,51.2,0,1,0
2025-09-18 18:58:13,360.0,2.49,215.77,5.04,15.25,219.64,217.49,210.19,378.57,370.4,372.27,373.75,7.08,4.24,3.92,,,,2.07,,,,3.29,,,,0.74,0.87,0.62,0.73,49.9,0,515,,1,2025-09-18 18:58:13,-16.3,50.5,0,1,0
2025-09-18 18:58:58,360.0,2.49,215.61,5.13,15.19,219.6,216.82,210.4,377.95,370.0,372.42,373.46,6.79,4.81,3.58,,,,2.04,,,,3.32,,,,0.72,0.86,0.59,0.72,49.9,0,515,,1,2025-09-18 18:58:58,-16.3,49.7,0,1,0
2025-09-18 18:59:43,360.0,2.48,215.62,5.05,15.14,217.9,217.64,211.31,377.19,371.5,371.72,373.47,6.51,4.72,3.91,,,,2.05,,,,3.26,,,,0.72,0.86,0.62,0.69,49.9,0,515,,1,2025-09-18 18:59:43,-16.3,49.2,0,1,0
2025-09-18 19:00:28,360.0,2.46,215.64,5.08,15.23,217.63,217.57,211.73,376.89,371.8,371.85,373.51,7.1,4.37,3.76,,,,2.04,,,,3.3,,,,0.74,0.87,0.63,0.73,49.91,0,515,,1,2025-09-18 19:00:28,-17.0,48.8,0,1,0
2025-09-18 19:01:13,360.0,2.46,216.6,4.98,14.97,219.67,216.77,213.35,377.97,372.5,375.02,375.16,6.71,4.23,4.03,,,,2.08,,,,3.26,,,,0.73,0.86,0.62,0.72,49.95,0,515,,1,2025-09-18 19:01:13,-17.0,48.4,0,1,0
2025-09-18 19:01:58,360.0,2.46,216.38,5.09,15.27,220.42,216.91,211.82,378.74,371.3,374.36,374.8,7.24,4.39,3.64,,,,2.06,,,,3.33,,,,0.73,0.86,0.59,0.74,49.96,0,515,,1,2025-09-18 19:01:58,-17.1,48.1,0,1,0
2025-09-18 19:02:43,360.0,2.45,217.02,5.0,15.01,220.81,218.13,212.12,380.14,372.62,374.95,375.9,6.9,4.21,3.9,,,,2.1,,,,3.32,,,,0.73,0.87,0.6,0.73,49.96,0,515,,1,2025-09-18 19:02:43,-17.1,48.4,0,1,0
2025-09-18 19:03:28,360.0,2.48,217.51,5.14,15.42,223.0,217.47,212.07,381.47,372.0,376.82,376.76,7.19,4.81,3.41,,,,2.08,,,,3.34,,,,0.71,0.86,0.54,0.73,49.98,0,515,,1,2025-09-18 19:03:28,-17.1,49.0,0,1,0
2025-09-18 19:04:13,360.0,2.48,217.08,5.15,15.42,222.98,217.37,210.9,381.36,370.91,375.8,376.02,7.3,4.72,3.4,,,,2.08,,,,3.37,,,,0.71,0.86,0.54,0.73,49.95,0,515,,1,2025-09-18 19:04:13,-17.1,49.6,0,1,0
2025-09-18 19:04:58,360.0,2.48,217.53,5.14,15.42,222.99,217.63,211.98,381.6,372.06,376.74,376.8,7.34,4.55,3.53,,,,2.1,,,,3.38,,,,0.72,0.86,0.56,0.75,49.91,0,515,,1,2025-09-18 19:04:58,-17.1,50.5,0,1,0
2025-09-18 19:05:43,,2.48,217.47,5.15,15.45,222.95,217.65,211.8,381.58,371.93,376.55,376.68,7.36,4.57,3.53,,,,2.1,,,,3.38,,,,0.72,0.86,0.56,0.75,49.94,0,515,,1,2025-09-18 19:05:43,-17.1,51.3,0,1,0
2025-09-18 19:06:28,360.0,2.47,216.78,4.98,14.95,221.05,216.97,212.33,379.34,371.79,375.34,375.35,6.74,4.29,3.92,,,,2.1,,,,3.26,,,,0.73,0.86,0.6,0.72,49.92,0,515,,1,2025-09-18 19:06:28,-17.1,52.0,0,1,0
2025-09-18 19:07:13,360.0,2.48,217.18,5.07,15.22,221.23,217.83,212.54,380.18,372.72,375.62,376.17,6.74,4.77,3.72,,,,2.09,,,,3.28,,,,0.72,0.85,0.59,0.7,49.94,0,515,,1,2025-09-18 19:07:13,-17.1,52.7,0,1,0
2025-09-18 19:07:58,360.0,2.49,216.76,5.06,15.19,221.79,217.47,211.03,380.42,371.11,374.87,375.46,6.72,4.76,3.71,,,,2.08,,,,3.29,,,,0.71,0.86,0.57,0.71,49.92,0,515,,1,2025-09-18 19:07:58,-17.1,53.2,0,1,0
2025-09-18 19:08:43,360.0,2.49,216.7,5.15,15.46,222.35,216.67,210.88,380.39,370.43,375.26,375.36,7.3,4.79,3.37,,,,2.07,,,,3.37,,,,0.72,0.86,0.55,0.74,49.92,0,515,,1,2025-09-18 19:08:43,-17.1,53.7,0,1,0
2025-09-18 19:09:28,360.0,2.48,216.3,5.03,15.09,222.1,216.32,210.49,379.83,369.76,374.9,374.83,6.74,4.63,3.72,,,,2.08,,,,3.26,,,,0.72,0.86,0.58,0.72,49.92,0,515,,1,2025-09-18 19:09:28,-17.1,54.0,0,1,0
2025-09-18 19:10:13,360.0,2.5,217.44,5.18,15.55,223.74,217.23,211.42,381.85,371.23,376.86,376.65,7.29,4.91,3.35,,,,2.11,,,,3.38,,,,0.71,0.86,0.54,0.73,49.92,0,515,,1,2025-09-18 19:10:13,-17.1,54.3,0,1,0
2025-09-18 19:10:58,361.0,2.47,218.17,5.01,15.03,222.63,217.16,214.73,380.93,373.95,378.38,377.75,6.61,4.44,3.98,,,,2.14,,,,3.28,,,,0.72,0.85,0.61,0.71,49.93,0,515,,1,2025-09-18 19:10:58,-17.1,54.5,0,1,0
2025-09-18 19:11:43,361.0,2.47,217.83,5.08,15.24,222.19,216.74,214.56,380.13,373.52,378.26,377.3,7.16,4.21,3.87,,,,2.12,,,,3.37,,,,0.73,0.85,0.59,0.75,49.9,0,515,,1,2025-09-18 19:11:43,-17.1,54.7,0,1,0
2025-09-18 19:12:28,361.0,2.48,217.68,5.02,15.06,221.31,216.59,215.21,379.18,374.05,377.89,377.04,6.87,4.11,4.09,,,,2.12,,,,3.32,,,,0.74,0.85,0.62,0.73,49.88,0,515,,1,2025-09-18 19:12:28,-17.1,54.7,0,1,0
2025-09-18 19:13:13,361.0,2.48,218.45,5.1,15.31,219.45,217.93,218.08,378.7,377.55,378.87,378.37,6.91,4.57,3.82,,,,2.11,,,,3.33,,,,0.72,0.83,0.61,0.72,49.94,0,515,,1,2025-09-18 19:13:13,-17.1,54.7,0,1,0
2025-09-18 19:13:58,361.0,2.46,217.33,4.98,14.94,217.66,217.58,216.75,376.99,376.13,376.28,376.47,6.55,4.09,4.3,,,,2.1,,,,3.27,,,,0.74,0.84,0.66,0.71,49.96,0,515,,1,2025-09-18 19:13:58,-17.1,54.6,0,1,0
2025-09-18 19:14:43,361.0,2.47,217.04,5.02,15.07,216.93,217.58,216.58,376.31,376.06,375.38,375.92,6.84,4.04,4.19,,,,2.09,,,,3.29,,,,0.74,0.84,0.67,0.73,49.94,0,515,,1,2025-09-18 19:14:43,-17.1,54.5,0,1,0
2025-09-18 19:15:28,361.0,2.46,217.35,5.08,15.24,216.83,218.9,216.31,377.25,376.81,374.95,376.34,6.88,4.53,3.83,,,,2.08,,,,3.31,,,,0.73,0.84,0.64,0.71,49.92,0,516,,1,2025-09-18 19:15:28,-17.1,54.2,0,1,0
2025-09-18 19:16:13,361.0,2.46,217.28,4.98,14.95,216.16,218.85,216.94,376.64,377.41,374.98,376.34,6.46,4.1,4.4,,,,2.07,,,,3.24,,,,0.74,0.85,0.7,0.69,49.9,0,516,,1,2025-09-18 19:16:13,-17.1,54.1,0,1,0
2025-09-18 19:16:58,361.0,2.46,215.86,4.97,14.91,214.98,218.21,214.34,375.2,374.62,371.83,373.88,6.39,4.18,4.34,,,,2.06,,,,3.22,,,,0.74,0.85,0.68,0.69,49.91,0,516,,1,2025-09-18 19:16:58,-17.1,53.7,0,1,0
2025-09-18 19:17:43,361.0,2.47,216.17,5.05,15.11,215.26,219.61,213.63,376.61,375.21,371.43,374.42,6.36,4.7,4.05,,,,2.05,,,,3.29,,,,0.72,0.85,0.65,0.67,49.92,0,516,,1,2025-09-18 19:17:43,-17.1,53.4,0,1,0
2025-09-18 19:18:28,361.0,2.47,217.28,5.01,15.03,217.41,221.05,213.38,379.72,376.25,373.08,376.35,6.35,4.4,4.28,,,,2.1,,,,3.26,,,,0.73,0.86,0.66,0.67,49.94,0,516,,1,2025-09-18 19:18:28,-17.1,53.1,0,1,0
2025-09-18 19:19:13,361.0,2.47,216.95,5.0,14.99,216.55,220.99,213.3,378.93,376.49,372.67,376.0,6.41,4.24,4.34,,,,2.1,,,,3.25,,,,0.74,0.86,0.68,0.68,49.93,0,516,,1,2025-09-18 19:19:13,-17.1,52.8,0,1,0
2025-09-18 19:19:58,361.0,2.46,217.5,5.09,15.26,216.01,222.07,214.41,379.4,378.02,372.76,376.69,6.75,4.66,3.84,,,,2.08,,,,3.33,,,,0.73,0.85,0.65,0.68,49.94,0,516,,1,2025-09-18 19:19:58,-17.1,52.4,0,1,0
2025-09-18 19:20:43,361.0,2.46,217.7,5.0,15.01,215.84,222.37,214.9,379.51,378.71,373.03,377.16,6.53,4.15,4.32,,,,2.1,,,,3.28,,,,0.74,0.86,0.69,0.68,49.99,0,516,,1,2025-09-18 19:20:43,-17.1,52.1,0,1,0
2025-09-18 19:21:28,361.0,2.48,217.76,5.07,15.14,216.1,222.03,215.14,379.44,378.62,373.47,377.17,6.78,4.28,4.07,,,,2.13,,,,3.34,,,,0.73,0.85,0.66,0.7,50.01,0,516,,1,2025-09-18 19:21:28,-17.1,51.7,0,1,0
2025-09-18 19:22:13,361.0,2.47,218.42,5.04,15.13,217.5,222.84,214.92,381.36,379.0,374.3,378.3,6.23,4.69,4.22,,,,2.12,,,,3.29,,,,0.72,0.86,0.66,0.64,50.0,0,516,,1,2025-09-18 19:22:13,-17.1,51.5,0,1,0
2025-09-18 19:22:58,361.0,2.48,218.79,5.04,15.13,218.13,222.94,215.3,381.99,379.55,375.36,378.97,6.73,4.25,4.16,,,,2.14,,,,3.33,,,,0.74,0.86,0.66,0.69,50.02,0,516,,1,2025-09-18 19:22:58,-17.1,51.3,0,1,0
2025-09-18 19:23:43,361.0,2.48,218.68,5.07,15.22,217.73,222.37,215.93,381.14,379.59,375.56,378.77,6.32,4.75,4.14,,,,2.13,,,,3.3,,,,0.72,0.85,0.65,0.65,50.0,0,516,,1,2025-09-18 19:23:43,-17.1,51.0,0,1,0
2025-09-18 19:24:28,361.0,2.48,219.02,5.1,15.47,218.46,222.94,215.67,382.27,379.86,375.97,379.37,6.64,4.85,3.98,,,,2.12,,,,3.34,,,,0.72,0.85,0.64,0.66,50.02,0,516,,1,2025-09-18 19:24:28,-17.1,50.7,0,1,0
2025-09-18 19:25:13,361.0,2.48,218.95,5.03,15.1,218.04,222.23,216.59,381.29,380.04,376.4,379.48,6.23,4.54,4.33,,,,2.14,,,,3.29,,,,0.72,0.85,0.67,0.65,50.03,0,516,,1,2025-09-18 19:25:13,-17.1,50.6,0,1,0
2025-09-18 19:25:58,361.0,2.47,219.49,5.01,15.04,219.24,221.74,217.49,381.9,380.39,378.22,380.17,6.54,4.16,4.35,,,,2.16,,,,3.32,,,,0.74,0.85,0.67,0.69,50.02,0,516,,1,2025-09-18 19:25:58,-17.1,50.5,0,1,0
2025-09-18 19:26:43,361.0,2.48,219.17,5.12,15.36,218.68,222.07,217.33,382.14,379.81,376.93,379.63,6.61,4.81,3.94,,,,2.13,,,,3.35,,,,0.72,0.84,0.64,0.67,50.01,0,516,,1,2025-09-18 19:26:43,-17.1,50.3,0,1,0
2025-09-18 19:27:28,361.0,2.48,219.38,5.05,15.15,219.09,221.28,217.78,381.56,380.04,378.03,379.88,6.3,4.6,4.25,,,,2.14,,,,3.31,,,,0.72,0.84,0.66,0.67,50.02,0,516,,1,2025-09-18 19:27:28,-17.1,50.2,0,1,0
2025-09-18 19:28:13,361.0,2.48,219.06,5.02,15.06,219.06,221.95,216.16,381.93,379.43,376.91,379.42,6.3,4.35,4.41,,,,2.14,,,,3.29,,,,0.73,0.85,0.67,0.66,50.03,0,516,,1,2025-09-18 19:28:13,-17.1,50.0,0,1,0
2025-09-18 19:28:58,361.0,2.08,218.77,5.09,15.28,219.47,221.78,215.17,382.03,378.42,376.31,378.92,6.5,4.8,3.97,,,,0.25,,,,0.37,,,,0.72,0.85,0.64,0.67,50.04,0,516,,1,2025-09-18 19:28:58,,,1,1,0
2025-09-18 19:29:43,361.0,0.33,219.6,0.5,1.49,221.3,221.56,215.94,383.53,378.9,378.67,380.37,1.49,0.0,0.0,,,,0.04,,,,0.33,,,,,0.99,,,50.03,0,516,,1,2025-09-18 19:29:43,-17.1,51.5,0,0,0
2025-09-18 19:30:28,361.0,2.31,218.43,3.49,10.47,218.16,221.89,215.24,381.1,378.58,375.34,378.34,6.96,3.51,0.0,,,,0.0,,,,2.31,,,,,1.0,1.0,,50.03,0,516,,1,2025-09-18 19:30:28,-17.0,53.5,0,0,0
2025-09-18 19:31:13,361.0,2.31,218.65,3.49,10.48,219.14,222.26,214.55,382.27,378.31,375.59,378.72,6.98,3.5,0.0,,,,0.0,,,,2.31,,,,,1.0,1.0,,50.03,0,516,,1,2025-09-18 19:31:13,-17.0,55.3,0,0,0
2025-09-18 19:31:58,361.0,2.31,218.81,3.49,10.48,218.91,223.57,213.94,383.21,378.93,374.87,379.0,6.96,3.51,0.0,,,,0.0,,,,2.31,,,,,1.0,1.0,,50.02,0,516,,1,2025-09-18 19:31:58,-16.3,56.7,0,0,0
2025-09-18 19:32:43,361.0,2.31,218.87,3.49,10.45,219.06,223.76,213.78,383.5,378.95,374.86,379.1,6.95,3.51,0.0,,,,0.0,,,,2.31,,,,,1.0,1.0,,50.0,0,516,,1,2025-09-18 19:32:43,-16.2,58.0,0,0,0
2025-09-18 19:33:28,361.0,2.27,217.25,3.45,10.35,217.1,222.76,211.9,380.94,376.47,371.53,376.31,6.87,3.48,0.0,,,,0.0,,,,2.26,,,,,1.0,1.0,,50.05,0,516,,1,2025-09-18 19:33:28,-16.2,58.9,0,0,0
2025-09-18 19:34:13,361.0,2.27,217.49,3.45,10.35,218.04,222.35,212.07,381.39,376.25,372.5,376.72,6.88,3.47,0.0,,,,0.0,,,,2.27,,,,,1.0,1.0,,50.02,0,516,,1,2025-09-18 19:34:13,-15.5,59.5,0,0,0
2025-09-18 19:34:58,361.0,2.26,217.79,3.44,10.32,217.39,222.54,213.44,381.0,377.6,373.12,377.24,6.85,3.47,0.0,,,,0.0,,,,2.26,,,,,1.0,1.0,,50.01,0,516,,1,2025-09-18 19:34:58,-15.5,60.0,0,0,0
2025-09-18 19:35:43,361.0,2.25,217.69,3.43,10.29,217.37,221.0,214.71,379.83,376.88,373.82,376.84,6.85,3.44,0.0,,,,0.0,,,,2.25,,,,,1.0,1.0,,50.01,0,516,,1,2025-09-18 19:35:43,-15.4,60.5,0,0,0
2025-09-18 19:36:28,362.0,2.23,217.65,3.41,10.24,216.45,220.88,215.63,378.75,378.04,374.19,376.99,6.81,3.43,0.0,,,,0.0,,,,2.23,,,,,1.0,1.0,,50.01,0,517,,1,2025-09-18 19:36:28,-14.7,60.9,0,0,0
2025-09-18 19:37:13,362.0,2.26,219.49,3.43,10.3,217.81,221.62,218.88,380.7,381.49,378.32,380.17,6.85,3.45,0.0,,,,0.0,,,,2.26,,,,,1.0,1.0,,50.01,0,517,,1,2025-09-18 19:37:13,-14.7,61.3,0,0,0
2025-09-18 19:37:58,362.0,2.25,219.49,3.43,10.28,218.07,220.25,220.16,379.49,381.61,379.58,380.23,6.86,3.42,0.0,,,,0.0,,,,2.25,,,,,1.0,1.0,,50.04,0,517,,1,2025-09-18 19:37:58,-14.6,61.7,0,0,0
2025-09-18 19:38:43,362.0,2.19,217.84,3.38,10.13,214.25,218.77,220.5,375.01,380.42,376.52,377.32,6.73,3.4,0.0,,,,0.0,,,,2.19,,,,,1.0,1.0,,50.04,0,517,,1,2025-09-18 19:38:43,-14.0,62.2,0,0,0
2025-09-18 19:39:28,362.0,2.19,217.6,3.38,10.14,214.08,219.3,219.23,375.5,379.78,375.44,376.91,6.73,3.41,0.0,,,,0.0,,,,2.19,,,,,1.0,1.0,,50.04,0,517,,1,2025-09-18 19:39:28,-13.9,62.4,0,0,0
2025-09-18 19:40:13,362.0,2.19,217.62,3.38,10.14,213.98,220.06,218.82,375.9,380.08,374.82,376.94,6.72,3.42,0.0,,,,0.0,,,,2.19,,,,,1.0,1.0,,50.03,0,517,,1,2025-09-18 19:40:13,-13.9,62.1,0,0,0
2025-09-18 19:40:58,362.0,2.18,217.39,3.37,10.11,213.04,220.26,218.87,375.27,380.3,374.06,376.54,6.69,3.42,0.0,,,,0.0,,,,2.18,,,,,1.0,1.0,,50.03,0,517,,1,2025-09-18 19:40:58,-13.9,61.5,1,0,0
2025-09-18 19:41:43,362.0,2.18,216.98,3.37,10.12,213.06,220.64,217.25,375.61,379.23,372.67,375.84,6.7,3.43,0.0,,,,0.0,,,,2.18,,,,,1.0,1.0,,50.02,0,517,,1,2025-09-18 19:41:43,-13.8,61.6,0,0,0
2025-09-18 19:42:28,362.0,2.18,217.44,3.37,10.12,212.58,221.55,218.2,375.99,380.84,373.08,376.64,6.68,3.44,0.0,,,,0.0,,,,2.18,,,,,1.0,1.0,,50.01,0,517,,1,2025-09-18 19:42:28,-13.2,61.9,0,0,0
2025-09-18 19:43:13,362.0,2.19,217.62,3.38,10.13,212.97,221.34,218.54,376.15,380.95,373.71,376.94,6.7,3.44,0.0,,,,0.0,,,,2.19,,,,,1.0,1.0,,50.0,0,517,,1,2025-09-18 19:43:13,-13.2,62.1,0,0,0
2025-09-18 19:43:58,362.0,2.19,217.58,3.38,10.14,213.2,221.81,217.73,376.75,380.66,373.2,376.87,6.7,3.44,0.0,,,,0.0,,,,2.19,,,,,1.0,1.0,,50.01,0,517,,1,2025-09-18 19:43:58,-13.2,61.8,0,0,0
2025-09-18 19:44:43,362.0,2.24,219.12,3.42,10.25,216.59,222.18,218.59,380.0,381.58,376.93,379.43,6.8,3.44,0.0,,,,0.0,,,,2.24,,,,,1.0,1.0,,50.02,0,517,,1,2025-09-18 19:44:43,-13.1,61.7,0,0,0
2025-09-18 19:45:28,362.0,2.22,218.53,3.41,10.22,215.8,221.44,218.34,378.67,380.86,375.94,378.4,6.78,3.43,0.0,,,,0.0,,,,2.22,,,,,1.0,1.0,,50.02,0,517,,1,2025-09-18 19:45:28,-13.1,61.4,0,0,0
2025-09-18 19:46:13,362.0,2.24,218.57,3.42,10.25,216.34,222.19,217.18,379.79,380.51,375.44,378.86,6.8,3.44,0.0,,,,0.0,,,,2.24,,,,,1.0,1.0,,50.0,0,517,,1,2025-09-18 19:46:13,-13.1,61.1,0,0,0
2025-09-18 19:46:58,362.0,2.24,219.33,3.42,10.25,216.74,221.8,219.45,379.8,382.14,377.75,379.89,6.81,3.44,0.0,,,,0.0,,,,2.24,,,,,1.0,1.0,,50.01,0,517,,1,2025-09-18 19:46:58,-13.1,60.8,0,0,0
2025-09-18 19:47:43,362.0,2.21,218.92,3.39,10.18,214.25,222.6,219.9,378.35,383.22,376.0,379.19,6.73,3.45,0.0,,,,0.0,,,,2.21,,,,,1.0,1.0,,49.99,0,517,,1,2025-09-18 19:47:43,-13.0,60.5,0,0,0
2025-09-18 19:48:28,362.0,2.22,219.33,3.4,10.19,214.32,223.37,220.31,379.08,384.24,376.41,379.91,6.73,3.46,0.0,,,,0.0,,,,2.22,,,,,1.0,1.0,,50.02,0,517,,1,2025-09-18 19:48:28,-12.4,60.3,0,0,0
2025-09-18 19:49:13,,2.21,218.88,3.39,10.17,213.34,223.48,219.83,378.33,383.92,375.15,379.19,6.71,3.46,0.0,,,,0.0,,,,2.2,,,,,1.0,1.0,,50.0,0,517,,1,2025-09-18 19:49:13,-12.4,60.1,0,0,0
2025-09-18 19:49:58,362.0,2.21,219.03,3.39,10.18,213.72,223.65,219.96,378.61,384.18,375.39,379.39,6.71,3.47,0.0,,,,0.0,,,,2.21,,,,,1.0,1.0,,49.99,0,517,,1,2025-09-18 19:49:58,-12.4,59.9,0,0,0
2025-09-18 19:50:43,362.0,2.2,218.69,3.38,10.15,213.57,222.02,220.48,377.26,383.22,376.18,379.0,6.71,3.44,0.0,,,,0.0,,,,2.2,,,,,1.0,1.0,,49.98,0,517,,1,2025-09-18 19:50:43,-12.3,59.7,0,0,0
2025-09-18 19:51:28,362.0,2.21,218.77,3.39,10.16,214.05,222.42,219.83,378.02,383.0,375.76,378.93,6.72,3.44,0.0,,,,0.0,,,,2.2,,,,,1.0,1.0,,50.0,0,517,,1,2025-09-18 19:51:28,-12.3,59.5,1,0,0
2025-09-18 19:52:13,362.0,2.19,217.68,3.38,10.13,213.18,221.2,218.65,376.21,380.92,373.99,377.17,6.7,3.43,0.0,,,,0.0,,,,2.18,,,,,1.0,1.0,,50.04,0,517,,1,2025-09-18 19:52:13,-12.3,59.8,0,0,0
2025-09-18 19:52:58,362.0,2.2,218.07,3.39,10.16,214.57,221.19,218.45,377.39,380.74,375.01,377.72,6.74,3.43,0.0,,,,0.0,,,,2.2,,,,,1.0,1.0,,50.03,0,517,,1,2025-09-18 19:52:58,-12.3,60.1,0,0,0
2025-09-18 19:53:43,362.0,2.19,217.7,3.38,10.13,214.95,218.56,219.58,375.44,379.44,376.32,377.07,6.74,3.38,0.0,,,,0.0,,,,2.19,,,,,1.0,1.0,,50.04,0,517,,1,2025-09-18 19:53:43,-11.6,60.1,1,0,0
2025-09-18 19:54:28,362.0,2.18,217.67,3.37,10.11,213.91,218.97,220.12,374.89,380.26,375.89,377.02,6.72,3.39,0.0,,,,0.0,,,,2.18,,,,,1.0,1.0,,50.02,0,517,,1,2025-09-18 19:54:28,-11.6,60.7,0,0,0
2025-09-18 19:55:13,362.0,2.23,218.73,3.41,10.23,216.46,221.07,218.65,378.92,380.81,376.82,378.85,6.8,3.42,0.0,,,,0.0,,,,2.23,,,,,1.0,1.0,,50.02,0,517,,1,2025-09-18 19:55:13,-11.6,61.7,0,0,0
2025-09-18 19:55:58,362.0,2.25,219.42,3.42,10.27,216.75,223.74,217.78,381.49,382.38,376.31,380.06,6.8,3.46,0.0,,,,0.0,,,,2.25,,,,,1.0,1.0,,50.01,0,517,,1,2025-09-18 19:55:58,-11.5,61.9,0,0,0
2025-09-18 19:56:43,362.0,2.24,219.24,3.41,10.24,216.19,223.35,218.18,380.67,382.38,376.18,379.74,6.79,3.46,0.0,,,,0.0,,,,2.24,,,,,1.0,1.0,,50.02,0,517,,1,2025-09-18 19:56:43,-11.5,61.6,0,0,0
2025-09-18 19:57:28,362.0,2.25,218.75,3.42,10.25,217.15,223.02,216.09,381.21,380.3,375.2,378.9,6.79,3.45,0.0,,,,0.0,,,,2.24,,,,,1.0,1.0,,50.0,0,517,,1,2025-09-18 19:57:28,-10.9,60.9,0,0,0
2025-09-18 19:58:13,362.0,2.24,219.35,3.41,10.24,216.37,223.0,218.68,380.52,382.51,376.77,379.93,6.79,3.45,0.0,,,,0.0,,,,2.23,,,,,1.0,1.0,,50.0,0,517,,1,2025-09-18 19:58:13,-10.9,60.1,0,0,0
2025-09-18 19:58:58,362.0,2.2,218.4,3.38,10.15,213.45,223.17,218.83,378.35,382.45,374.06,378.29,6.7,3.45,0.0,,,,0.0,,,,2.2,,,,,1.0,1.0,,50.01,0,517,,1,2025-09-18 19:58:58,-10.8,59.3,0,0,0
2025-09-18 19:59:43,362.0,2.21,218.94,3.39,10.18,213.79,224.21,218.82,379.35,383.68,374.66,379.23,6.71,3.47,0.0,,,,0.0,,,,2.22,,,,,1.0,1.0,,50.04,0,517,,1,2025-09-18 19:59:43,-10.8,58.4,0,0,0
2025-09-18 20:00:28,362.0,0.0,220.04,0.0,0.0,215.89,224.5,219.73,381.41,384.72,377.26,381.13,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.05,0,517,,0,2025-09-18 20:00:28,-10.8,57.7,1,0,0
2025-09-18 20:01:13,362.0,0.0,219.72,0.0,0.0,214.61,224.99,219.56,380.74,385.0,376.01,380.58,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0,517,,0,2025-09-18 20:01:13,-10.8,57.9,0,0,0
2025-09-18 20:01:58,362.0,3.23,218.42,6.02,18.48,212.75,224.48,218.02,378.7,383.23,373.07,378.33,7.7,5.14,5.63,,,,2.2,,,,3.96,,,,0.81,0.87,0.8,0.76,50.02,0,517,,1,2025-09-18 20:01:58,-10.7,60.9,0,1,0
2025-09-18 20:02:43,362.0,3.05,219.01,5.8,17.33,214.23,224.06,218.74,379.6,383.49,374.97,379.35,6.84,5.42,5.06,,,,2.18,,,,3.81,,,,0.8,0.87,0.78,0.75,50.01,0,517,,1,2025-09-18 20:02:43,-10.0,63.9,1,1,0
2025-09-18 20:03:28,363.0,2.91,218.6,5.65,16.95,214.26,223.86,217.67,379.45,382.39,374.07,378.64,6.98,5.33,4.64,,,,2.17,,,,3.67,,,,0.79,0.87,0.76,0.74,50.0,0,518,,1,2025-09-18 20:03:28,-10.1,64.8,0,1,0
2025-09-18 20:04:13,363.0,2.84,218.6,5.5,16.56,214.18,224.18,217.44,379.66,382.47,373.8,378.64,6.51,5.12,4.92,,,,2.17,,,,3.59,,,,0.77,0.86,0.75,0.71,49.99,0,518,,1,2025-09-18 20:04:13,-10.7,64.3,0,1,0
2025-09-18 20:04:58,363.0,2.78,220.0,5.41,16.46,216.64,224.75,218.61,382.28,383.97,376.94,381.06,6.94,5.11,4.4,,,,2.2,,,,3.57,,,,0.76,0.85,0.73,0.7,49.98,0,518,,1,2025-09-18 20:04:58,-10.8,63.0,0,1,0
2025-09-18 20:05:43,363.0,2.74,220.3,5.36,16.09,216.93,224.95,219.01,382.7,384.49,377.54,381.58,6.5,4.69,4.89,,,,2.2,,,,3.55,,,,0.76,0.85,0.72,0.71,50.0,0,518,,1,2025-09-18 20:05:43,-11.5,61.6,1,1,0
2025-09-18 20:06:28,363.0,2.72,220.19,5.34,16.18,216.47,224.88,219.22,382.24,384.61,377.32,381.39,6.54,5.08,4.55,,,,2.2,,,,3.53,,,,0.75,0.84,0.72,0.69,50.04,0,518,,1,2025-09-18 20:06:28,-11.6,61.3,0,1,0
2025-09-18 20:07:13,363.0,2.7,220.57,5.38,16.14,216.2,225.01,220.49,382.12,385.82,378.19,382.05,6.52,5.06,4.55,,,,2.21,,,,3.52,,,,0.75,0.84,0.73,0.68,50.0,0,518,,1,2025-09-18 20:07:13,-12.3,61.1,0,1,0
2025-09-18 20:07:58,363.0,2.67,220.31,5.28,15.84,214.26,225.85,220.83,381.19,386.84,376.81,381.62,6.33,4.61,4.9,,,,2.18,,,,3.52,,,,0.75,0.85,0.73,0.67,50.0,0,518,,1,2025-09-18 20:07:58,-12.4,60.3,0,1,0
